time,trajectories1,trajectories2
24.200,1826.851,1192.494
24.266,1890.444,1232.988
24.333,1905.849,1239.949
24.400,1957.361,1241.685
24.466,1938.820,1306.844
24.533,1927.757,1318.103
24.600,1920.620,1351.980
24.666,1917.050,1386.843
24.733,1907.745,1409.500
24.800,1836.537,1468.787
24.866,1760.603,1530.951
24.933,1671.430,1560.768
25.000,1569.070,1578.847
25.066,1457.896,1571.943
25.133,1355.688,1526.392
25.200,1230.475,1504.666
25.266,1130.152,1524.310
25.333,1077.668,1573.965
25.400,980.320,1583.871
25.466,912.591,1575.135
25.533,844.623,1578.288
25.600,786.841,1591.391
25.666,756.776,1641.761
25.733,653.090,1689.734
25.800,616.638,1750.568
25.866,513.007,1712.212
25.933,440.338,1681.827
26.000,365.167,1671.023
26.066,342.331,1695.229
26.133,315.649,1647.642
26.200,235.208,1598.941
26.266,208.213,1565.610
26.333,196.252,1542.445
26.400,192.322,1478.777
26.466,226.672,1410.622
26.533,277.715,1346.118
26.600,329.526,1292.880
26.666,393.668,1225.426
26.733,409.534,1175.623
26.800,411.344,1146.391
26.866,404.810,1087.550
26.933,399.643,1051.833
27.000,344.949,1006.320
27.066,278.209,976.255
27.133,221.403,987.076
27.200,170.708,1029.915
27.266,131.113,1012.627
27.333,107.998,919.498
27.400,77.423,884.545
27.466,73.477,835.034
27.533,89.617,783.934
27.600,107.070,755.534
27.666,151.480,691.685
27.733,200.257,648.141
27.800,242.815,616.503
27.866,282.532,569.963
27.933,323.581,500.182
28.000,356.955,446.162
28.066,428.625,394.714
28.133,501.878,343.949
28.200,557.700,311.985
28.266,588.265,298.573
28.333,655.042,301.355
28.400,721.061,325.862
28.466,801.667,388.541
28.533,876.109,458.886
28.600,940.097,514.174
28.666,1005.668,517.016
28.733,1086.320,510.171
28.800,1182.095,493.890
28.866,1231.154,484.228
28.933,1252.818,386.685
29.000,1254.899,324.978
29.066,1253.738,222.819
29.133,1203.442,174.138
29.200,1219.107,124.835
29.266,1179.662,85.594
29.333,1132.310,74.045
29.400,1093.018,68.370
29.466,1015.150,71.325
29.533,947.856,78.998
29.600,836.259,90.929
29.666,762.021,105.940
29.733,706.154,149.330
29.800,610.760,165.871
29.866,543.578,215.554
29.933,491.183,257.596
30.000,418.633,350.061
30.066,387.920,423.315
30.133,372.505,537.807
30.200,368.037,617.508
30.266,368.028,702.664
30.333,367.375,799.469
30.400,365.854,887.038
30.466,340.116,959.391
30.533,263.551,971.653
30.600,233.017,1033.586
30.666,253.611,1112.229
30.733,271.678,1170.823
30.800,255.713,1235.525
30.866,221.239,1270.866
30.933,175.962,1241.304
31.000,146.175,1282.211
31.066,97.577,1258.491
31.133,110.678,1326.166
31.200,117.786,1360.231
31.266,153.645,1408.102
31.333,166.327,1419.703
31.400,177.490,1426.433
31.466,166.897,1479.673
31.533,167.777,1495.699
31.600,130.640,1425.400
31.666,129.184,1418.290
31.733,126.077,1370.269
31.800,130.604,1329.343
31.866,151.154,1270.034
31.933,168.021,1216.083
32.000,179.991,1170.305
32.066,162.637,1112.915
32.133,150.686,1064.056
32.200,150.003,1019.475
32.266,154.714,951.716
32.333,151.704,868.787
32.400,119.115,832.681
32.466,148.133,785.004
32.533,190.926,711.062
32.600,225.957,661.143
32.666,267.044,607.938
32.733,307.060,560.044
32.800,365.580,541.746
32.866,435.779,480.730
32.933,472.132,438.640
33.000,497.865,402.564
33.066,522.271,388.800
33.133,538.676,361.057
33.200,552.835,338.622
33.266,622.426,385.436
33.333,698.005,441.262
33.400,725.302,413.676
33.466,781.478,463.440
33.533,792.055,535.298
33.600,736.762,632.716
33.666,707.784,701.021
33.733,677.374,806.805
33.800,657.044,845.317
33.866,630.564,887.854
33.933,622.310,903.817
34.000,585.100,949.167
34.066,560.825,1044.129
34.133,553.732,1112.324
34.200,556.346,1212.305
34.266,536.240,1265.445
34.333,475.954,1271.257
34.400,486.164,1315.739
34.466,463.825,1369.365
34.533,388.163,1375.024
34.600,348.237,1362.488
34.666,285.008,1327.090
34.733,235.798,1266.788
34.800,224.825,1211.569
34.866,197.855,1118.390
34.933,222.312,1015.374
35.000,248.444,956.590
35.066,285.559,889.940
35.133,329.601,816.263
35.200,394.374,789.293
35.266,469.957,780.646
35.333,526.556,754.025
35.400,560.318,711.858
35.466,582.347,665.184
35.533,597.041,612.455
35.600,573.412,552.530
35.666,526.289,548.455
35.733,453.914,545.116
35.800,399.929,544.864
35.866,337.948,536.342
35.933,308.105,496.668
36.000,251.010,476.657
36.066,240.391,472.477
36.133,239.814,474.463
36.200,236.046,476.093
36.266,209.076,527.015
36.333,201.310,532.491
36.400,169.371,571.443
36.466,143.620,610.157
36.533,128.572,641.642
36.600,123.128,694.197
36.666,91.171,754.697
36.733,79.155,797.754
36.800,68.799,845.461
36.866,60.098,877.582
36.933,57.451,949.235
37.000,53.945,988.939
37.066,58.568,1056.826
37.133,76.623,1070.741
37.200,101.342,1094.244
37.266,89.780,1132.852
37.333,60.384,1129.824
37.400,49.706,1051.671
37.466,73.944,981.446
37.533,71.602,914.219
37.600,59.077,903.046
37.666,104.082,819.827
37.733,116.632,729.647
37.800,153.696,674.135
37.866,171.153,632.591
37.933,172.332,611.163
38.000,174.101,597.532
38.066,161.963,575.988
38.133,164.068,576.727
38.200,211.825,550.176
38.266,258.906,507.282
38.333,299.948,460.976
38.400,341.079,413.765
38.466,373.114,356.262
38.533,398.636,304.200
38.600,415.328,279.132
38.666,421.674,274.633
38.733,495.136,231.222
38.800,546.497,191.584
38.866,573.839,175.455
38.933,605.095,156.885
39.000,642.974,138.132
39.066,719.488,158.860
39.133,725.272,186.150
39.200,736.581,232.016
39.266,754.069,281.077
39.333,782.539,331.749
39.400,816.392,412.535
39.466,842.257,485.303
39.533,871.952,576.700
39.600,897.091,644.507
39.666,919.636,687.108
39.733,971.106,714.473
39.800,1006.939,709.764
39.866,1054.853,688.855
39.933,1122.986,655.352
40.000,1179.247,623.280
40.066,1257.474,585.406
40.133,1282.824,523.304
40.200,1217.741,473.384
40.266,1138.154,461.661
40.333,1017.368,449.167
40.400,891.138,439.428
40.466,815.263,382.178
40.533,797.666,343.133
40.600,785.853,265.889
40.666,773.641,223.673
40.733,712.368,251.652
40.800,654.232,264.512
40.866,571.197,271.023
40.933,500.679,337.501
41.000,450.875,385.146
41.066,405.801,397.115
41.133,368.509,419.360
41.200,357.337,414.374
41.266,331.272,359.454
41.333,332.772,354.941
41.400,373.188,315.105
41.466,415.963,277.407
41.533,477.864,249.499
41.600,545.482,222.682
41.666,573.254,189.848
41.733,663.776,192.968
41.800,735.578,188.482
41.866,820.421,188.987
41.933,883.817,199.886
42.000,951.782,204.871
42.066,974.148,229.145
42.133,961.304,245.370
42.200,968.006,281.275
42.266,990.661,357.595
42.333,1017.164,449.353
42.400,1038.799,544.936
42.466,1053.399,618.724
42.533,1081.863,724.687
42.600,1087.444,843.099
42.666,1065.038,898.581
42.733,1117.014,971.797
42.800,1102.586,1005.498
42.866,1087.735,1034.640
42.933,1014.760,1055.374
43.000,938.482,1128.577
43.066,947.246,1193.316
43.133,966.628,1243.113
43.200,1005.572,1293.146
43.266,1040.083,1321.380
43.333,1068.475,1339.328
43.400,1134.945,1340.694
43.466,1187.616,1333.577
43.533,1254.746,1246.286
43.600,1286.096,1183.600
43.666,1289.779,1166.903
43.733,1276.925,1159.776
43.800,1303.189,1132.567
43.866,1324.414,1099.774
43.933,1324.382,1034.243
44.000,1304.182,994.963
44.066,1276.491,949.948
44.133,1262.185,891.726
44.200,1229.859,832.629
44.266,1193.576,788.354
44.333,1090.504,799.717
44.400,1008.027,807.270
44.466,926.046,817.268
44.533,908.903,879.906
44.600,862.399,972.933
44.666,798.374,999.721
44.733,700.960,974.137
44.800,612.256,993.951
44.866,557.044,1039.063
44.933,533.660,1098.669
45.000,535.911,1154.518
45.066,455.229,1201.274
45.133,363.291,1179.951
45.200,337.966,1111.284
45.266,300.336,1018.842
45.333,240.351,929.131
45.400,174.935,853.686
45.466,134.311,800.378
45.533,110.790,824.710
45.600,74.702,834.623
45.666,72.505,875.899
45.733,71.429,894.076
45.800,59.098,938.563
45.866,64.243,917.428
45.933,129.812,843.282
46.000,168.931,759.833
46.066,163.975,693.966
46.133,161.996,648.183
46.200,160.302,601.083
46.266,172.369,576.200
46.333,193.699,532.182
46.400,211.979,497.178
46.466,228.795,473.016
46.533,262.768,427.428
46.600,334.953,377.291
46.666,405.509,303.317
46.733,449.034,263.142
46.800,483.898,238.186
46.866,535.651,207.328
46.933,581.716,184.436
47.000,622.103,166.484
47.066,710.317,143.115
47.133,779.282,126.126
47.200,824.775,104.814
47.266,865.348,98.585
47.333,731.898,213.565
47.400,684.954,285.641
47.466,705.700,391.031
47.533,757.922,381.407
47.600,801.282,356.426
47.666,886.110,413.303
47.733,912.182,464.288
47.800,955.180,564.815
47.866,1004.057,674.608
47.933,1079.736,723.159
48.000,1172.335,760.750
48.066,1265.988,729.657
48.133,1345.119,680.111
48.200,1382.214,601.820
48.266,1376.686,529.798
48.333,1342.672,422.321
48.400,1281.322,406.104
48.466,1224.099,424.727
48.533,1170.462,432.558
48.600,1105.729,442.657
48.666,1025.143,490.316
48.733,981.373,541.210
48.800,948.365,598.210
48.866,867.465,606.369
48.933,830.960,607.380
49.000,776.208,587.908
49.066,730.477,567.675
49.133,702.467,563.932
49.200,664.615,609.169
49.266,590.691,630.953
49.333,511.804,649.988
49.400,433.759,667.596
49.466,357.498,599.488
49.533,304.711,564.642
49.600,251.403,612.900
49.666,192.512,657.659
49.733,160.134,669.963
49.800,138.515,652.307
49.866,121.422,681.778
49.933,128.613,730.223
49.999,121.703,762.769
50.066,93.822,801.450
50.133,134.711,847.740
50.199,154.250,915.873
50.266,121.856,974.397
50.333,68.688,960.513
50.399,67.141,911.547
50.466,62.010,856.748
50.533,71.770,781.063
50.599,83.363,736.658
50.666,94.519,701.625
50.733,122.332,634.756
50.799,146.686,587.303
50.866,165.513,549.353
50.933,204.766,509.606
50.999,260.095,444.653
51.066,299.135,410.948
51.133,360.927,358.239
51.199,413.213,296.469
51.266,469.143,236.662
51.333,508.389,201.719
51.399,567.559,180.111
51.466,615.255,164.334
51.533,680.294,139.562
51.599,745.204,104.416
51.666,803.749,84.169
51.733,855.972,70.141
51.799,877.135,68.394
51.866,901.178,66.623
51.933,969.244,122.561
51.999,1039.278,152.122
52.066,1099.456,140.780
52.133,1162.321,160.442
52.199,1223.067,201.417
52.266,1311.487,239.319
52.333,1371.082,253.329
52.399,1445.424,271.861
52.466,1477.750,327.204
52.533,1540.271,396.581
52.599,1614.331,452.139
52.666,1646.182,481.586
52.733,1669.938,530.815
52.799,1616.822,632.253
52.866,1565.537,732.680
52.933,1510.479,770.788
52.999,1416.502,813.811
53.066,1338.417,915.852
53.133,1288.411,956.130
53.199,1184.505,979.998
53.266,1097.173,1024.723
53.333,987.681,1055.702
53.399,925.254,1058.615
53.466,840.041,1092.626
53.533,792.577,1119.431
53.599,692.041,1153.670
53.666,606.502,1194.610
53.733,514.099,1219.627
53.799,465.669,1230.513
53.866,356.394,1197.329
53.933,279.595,1141.458
53.999,253.491,1076.921
54.066,186.860,1005.007
54.133,162.734,943.550
54.199,110.707,875.922
54.266,83.464,851.770
54.333,105.338,779.480
54.399,99.825,758.100
54.466,101.233,739.863
54.533,117.358,693.771
54.599,122.471,683.934
54.666,188.927,614.612
54.733,170.931,593.528
54.799,149.916,610.243
54.866,169.586,564.449
54.933,187.374,524.626
54.999,219.070,471.085
55.066,246.922,436.768
55.133,267.314,416.432
55.199,281.764,389.285
55.266,330.080,348.579
55.333,437.710,288.994
55.399,516.077,207.718
55.466,535.596,214.132
55.533,631.142,264.043
55.599,716.949,272.139
55.666,788.263,274.897
55.733,845.356,249.534
55.799,872.537,236.937
55.866,830.313,174.477
55.933,828.272,137.653
55.999,855.704,127.970
56.066,863.326,131.405
56.133,858.205,116.583
56.199,878.568,148.151
56.266,872.366,181.497
56.333,809.415,199.582
56.399,826.429,255.603
56.466,754.427,246.921
56.533,700.012,225.673
56.599,683.912,170.865
56.666,736.673,137.870
56.733,785.176,118.512
56.799,857.305,102.280
56.866,924.365,82.508
56.933,970.186,74.457
56.999,1009.665,69.712
57.066,1074.216,75.987
57.133,1149.558,82.166
57.199,1220.096,87.126
57.266,1263.149,95.044
57.333,1330.411,134.995
57.399,1418.525,159.912
57.466,1446.002,177.145
57.533,1498.184,211.843
57.599,1555.144,238.026
57.666,1593.579,285.286
57.733,1657.488,340.429
57.799,1675.693,323.499
57.866,1705.263,389.981
57.933,1735.822,441.087
57.999,1742.543,515.678
58.066,1727.506,592.132
58.133,1719.364,677.812
58.199,1718.500,727.245
58.266,1724.181,789.094
58.333,1720.939,879.158
58.399,1692.769,956.589
58.466,1658.350,1011.130
58.533,1609.602,1099.470
58.599,1579.284,1168.341
58.666,1558.296,1249.046
58.733,1548.929,1323.358
58.799,1479.269,1343.145
58.866,1361.586,1358.038
58.933,1278.068,1374.462
58.999,1220.804,1383.672
59.066,1143.407,1398.406
59.133,1091.902,1373.665
59.199,996.514,1342.223
59.266,890.969,1344.958
59.333,843.000,1361.441
59.399,765.224,1356.669
59.466,747.757,1349.786
59.533,672.217,1326.728
59.599,606.497,1309.149
59.666,541.054,1333.194
59.733,507.355,1367.580
59.799,401.164,1327.616
59.866,266.312,1207.671
