time,trajectories1,trajectories2
40.066,685.034,1923.687
40.133,990.410,1991.266
40.200,1326.011,1883.944
40.266,1337.570,1872.561
40.333,1348.295,1859.455
40.400,1358.265,1848.587
40.466,1384.599,1844.953
40.533,1390.210,1838.741
40.600,1399.316,1837.518
40.666,1500.271,1812.462
40.733,1513.581,1809.033
40.800,1545.991,1787.820
40.866,1567.217,1775.480
40.933,1636.576,1730.427
41.000,1650.783,1716.495
41.066,1671.810,1705.975
41.133,1630.749,1655.857
41.200,1596.429,1606.767
41.266,1580.341,1586.140
41.333,1524.455,1592.702
41.400,1488.426,1630.314
41.466,1461.834,1656.295
41.533,1417.806,1676.163
41.600,1368.770,1687.259
41.666,1321.710,1713.183
41.733,1307.961,1727.082
41.800,1174.160,1795.650
41.866,1132.326,1925.321
41.933,1098.719,1900.034
42.000,1041.706,1863.095
42.066,1026.998,1848.727
42.133,981.232,1844.841
42.200,976.050,1838.500
42.266,953.689,1838.637
42.333,939.345,1854.568
42.400,921.808,1778.158
42.466,915.745,1763.320
42.533,913.916,1743.378
42.600,984.984,1710.231
42.666,1006.216,1710.073
42.733,1034.501,1746.074
42.800,1040.215,1795.206
42.866,1045.095,1835.491
42.933,897.355,1888.597
43.000,828.270,1944.669
43.066,752.759,1854.178
43.133,742.938,1833.984
43.200,801.981,1780.067
43.266,842.982,1806.150
43.333,812.092,1840.189
43.400,808.142,1849.866
43.466,782.967,1876.710
43.533,800.212,1914.618
43.600,847.708,1907.801
43.666,817.209,1834.767
43.733,786.932,1814.614
43.800,784.883,1804.233
43.866,779.225,1808.563
43.933,791.931,1838.322
44.000,736.464,1795.799
44.066,716.168,1743.680
44.133,706.192,1731.265
44.200,662.985,1720.514
44.266,666.701,1764.142
44.333,722.062,1713.335
44.400,752.665,1697.986
44.466,775.832,1672.680
44.533,678.157,1640.174
44.600,622.738,1667.672
44.666,572.384,1776.580
44.733,558.213,1821.015
44.800,678.334,1893.141
44.866,745.941,1867.842
44.933,680.410,1793.467
45.000,611.012,1800.857
45.066,587.264,1770.021
45.133,558.171,1735.525
45.200,538.278,1716.026
45.266,512.450,1718.449
45.333,506.434,1723.583
45.400,503.480,1688.017
45.466,488.714,1670.063
45.533,483.480,1648.718
45.600,479.796,1596.587
45.666,471.866,1536.287
45.733,458.697,1511.405
45.800,443.099,1483.417
45.866,402.385,1418.151
45.933,363.696,1382.227
46.000,382.936,1328.940
46.066,352.673,1280.559
46.133,289.457,1251.657
46.200,225.593,1271.666
46.266,236.518,1215.992
46.333,332.327,1149.481
46.400,334.738,1075.849
46.466,328.265,1002.703
46.533,294.339,908.243
46.600,242.270,830.692
46.666,243.674,779.103
46.733,238.012,754.957
46.800,288.133,740.108
46.866,69.677,1021.963
46.933,266.395,716.648
47.000,504.225,279.859
47.066,555.067,256.961
47.133,572.486,256.384
47.200,598.704,253.255
47.266,612.788,259.372
47.333,632.271,264.994
47.400,644.689,270.069
47.466,665.669,274.433
47.533,675.608,283.510
47.600,691.448,288.641
47.666,708.148,297.632
47.733,720.234,304.025
47.800,736.361,311.109
47.866,753.508,315.133
47.933,766.300,320.849
48.000,784.352,326.765
48.066,854.164,307.934
48.133,892.504,303.158
48.200,978.958,302.443
48.266,999.522,305.698
48.333,1261.194,607.197
48.400,1252.779,748.360
48.466,1289.117,898.671
48.533,1304.481,918.542
48.600,1330.688,992.905
48.666,1347.680,1041.399
48.733,1489.303,1065.826
48.800,1477.542,1122.602
48.866,1475.342,1155.628
48.933,1440.453,1210.986
49.000,1376.768,1275.782
49.066,1357.463,1303.526
49.133,1326.414,1354.038
49.200,1327.521,1364.791
49.266,1278.495,1352.135
49.333,1264.485,1357.151
49.400,1260.565,1362.972
49.466,1251.196,1368.958
49.533,1243.879,1374.682
49.600,1240.182,1379.322
49.666,1233.394,1382.741
49.733,1234.393,1384.196
49.800,1235.776,1384.905
49.866,1236.059,1384.974
49.933,1235.806,1385.671
49.999,1236.358,1385.557
50.066,1235.903,1385.282
50.133,1235.871,1385.070
50.199,1235.464,1385.172
50.266,1236.431,1385.541
50.333,1236.335,1385.698
50.399,1235.913,1385.309
50.466,1236.118,1384.924
50.533,1236.448,1384.916
50.599,1236.286,1385.357
50.666,1236.117,1385.257
50.733,1235.914,1384.816
50.799,1236.162,1384.931
50.866,1236.236,1384.761
50.933,1236.478,1384.871
50.999,1236.090,1384.756
51.066,1236.300,1384.975
51.133,1236.261,1384.922
51.199,1236.051,1384.852
51.266,1236.647,1385.340
51.333,1236.267,1385.016
51.399,1236.408,1384.311
51.466,1236.198,1384.536
51.533,1236.508,1384.729
51.599,1236.344,1385.363
51.666,1236.087,1384.578
51.733,1236.236,1384.659
51.799,1236.197,1384.509
51.866,1236.062,1384.763
51.933,1236.471,1384.526
51.999,1236.119,1384.013
52.066,1236.353,1384.740
52.133,1236.110,1384.825
52.199,1236.313,1384.717
52.266,1235.958,1384.134
52.333,1236.202,1384.322
52.399,1235.754,1384.296
52.466,1236.311,1383.932
52.533,1236.376,1384.536
52.599,1236.581,1384.491
52.666,1236.451,1384.388
52.733,1236.478,1384.570
52.799,1235.966,1384.158
52.866,1236.104,1384.119
52.933,1236.078,1384.146
52.999,1236.418,1384.264
53.066,1236.296,1384.372
53.133,1236.374,1384.467
53.199,1236.301,1384.366
53.266,1236.886,1384.575
53.333,1236.291,1384.408
53.399,1236.530,1384.015
53.466,1236.022,1384.320
53.533,1236.850,1384.471
53.599,1236.732,1384.394
53.666,1240.704,1409.924
53.733,1240.878,1421.310
53.799,1242.574,1422.704
53.866,1243.287,1423.102
53.933,1243.697,1423.339
53.999,1244.364,1424.145
54.066,1244.574,1424.138
54.133,1244.842,1424.261
54.199,1244.826,1425.032
54.266,1245.116,1425.019
54.333,1245.859,1425.043
54.399,1245.184,1425.314
54.466,1245.465,1425.387
54.533,1245.488,1425.782
54.599,1245.875,1425.820
54.666,1245.190,1425.477
54.733,1245.563,1426.189
54.799,1245.449,1425.963
54.866,1246.050,1426.340
54.933,1245.881,1426.852
54.999,1246.610,1426.595
55.066,1245.467,1426.777
55.133,1246.088,1426.765
55.199,1246.042,1426.663
55.266,1246.027,1427.167
55.333,1246.039,1427.367
55.399,1245.582,1426.989
55.466,1246.157,1427.342
55.533,1246.033,1427.320
55.599,1246.190,1427.120
55.666,1245.977,1427.263
55.733,1245.801,1427.412
55.799,1246.036,1436.534
55.866,1246.210,1437.258
55.933,1266.632,1445.109
55.999,1269.625,1446.902
56.066,1277.665,1449.836
56.133,1286.689,1448.726
56.199,1302.801,1455.403
56.266,1415.771,1508.901
56.333,1448.790,1557.981
56.399,1429.084,1606.007
56.466,1368.303,1616.846
56.533,1323.201,1621.795
56.599,1267.864,1603.397
56.666,1345.070,1351.795
56.733,1350.685,1294.932
56.799,1325.191,1276.715
56.866,1291.729,1247.338
56.933,1225.893,1197.917
56.999,1175.057,1171.653
57.066,1155.814,1150.084
57.133,1145.868,1138.243
57.199,1128.043,1100.638
57.266,1113.166,1052.937
57.333,1105.738,1023.635
57.399,1121.076,991.592
57.466,1138.010,981.064
57.533,1172.024,986.766
57.599,1210.899,1006.249
57.666,1213.415,1039.948
57.733,1201.911,1050.932
57.799,1201.738,1050.260
57.866,1059.283,1001.001
57.933,1017.642,987.063
57.999,966.638,959.135
58.066,939.202,970.174
58.133,909.341,972.218
58.199,880.175,977.228
58.266,853.958,987.936
58.333,819.550,1011.899
58.399,804.725,1061.818
58.466,803.288,1105.623
58.533,842.573,1158.816
58.599,884.136,1182.136
58.666,902.472,1216.247
58.733,941.209,1226.912
58.799,979.890,1243.498
58.866,989.414,1236.962
58.933,946.070,1118.231
58.999,925.437,1057.330
59.066,906.424,1022.999
59.133,855.927,1022.049
59.199,855.429,1065.371
59.266,870.362,1088.780
59.333,879.838,1102.506
59.399,885.951,1131.066
59.466,893.107,1146.634
59.533,883.636,1173.116
59.599,863.450,1198.990
59.666,866.114,1185.675
59.733,840.026,1178.664
59.799,824.116,1145.530
59.866,814.355,1101.467
